FL_Test | INFO flwr 2024-02-25 18:19:03,059 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 20:20:14,433 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 20:20:14,442 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 20:20:14,442 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 20:20:14,442 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 20:20:21,241 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 20:20:21,241 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 20:20:21,241 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 20:20:35,450 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,463 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,464 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,490 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,490 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,497 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,498 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,515 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,515 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,522 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,523 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,547 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,547 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,555 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,555 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,571 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,571 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,594 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,594 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,609 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,609 | server.py:222 | fit_round 6: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,615 | server.py:236 | fit_round 6 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,616 | server.py:173 | evaluate_round 6: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,630 | server.py:187 | evaluate_round 6 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,630 | server.py:222 | fit_round 7: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,641 | server.py:236 | fit_round 7 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,642 | server.py:173 | evaluate_round 7: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,656 | server.py:187 | evaluate_round 7 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,656 | server.py:222 | fit_round 8: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,661 | server.py:236 | fit_round 8 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,662 | server.py:173 | evaluate_round 8: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,677 | server.py:187 | evaluate_round 8 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,678 | server.py:222 | fit_round 9: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,688 | server.py:236 | fit_round 9 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,691 | server.py:173 | evaluate_round 9: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,708 | server.py:187 | evaluate_round 9 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,708 | server.py:222 | fit_round 10: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,717 | server.py:236 | fit_round 10 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:20:35,718 | server.py:173 | evaluate_round 10: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:20:35,731 | server.py:187 | evaluate_round 10 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-26 20:20:35,731 | server.py:153 | FL finished in 14.490472199000124
FL_Test | INFO flwr 2024-02-26 20:20:35,732 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117), (3, 20.596372604370117), (4, 20.596372604370117), (5, 20.596372604370117), (6, 20.596372604370117), (7, 20.596372604370117), (8, 20.596372604370117), (9, 20.596372604370117), (10, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-26 20:20:35,732 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-02-26 20:20:35,732 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571), (3, 0.428571), (4, 0.428571), (5, 0.428571), (6, 0.428571), (7, 0.428571), (8, 0.428571), (9, 0.428571), (10, 0.428571)], 'Precision': [(1, 0.52381), (2, 0.52381), (3, 0.52381), (4, 0.52381), (5, 0.52381), (6, 0.52381), (7, 0.52381), (8, 0.52381), (9, 0.52381), (10, 0.52381)], 'Recall': [(1, 0.619048), (2, 0.619048), (3, 0.619048), (4, 0.619048), (5, 0.619048), (6, 0.619048), (7, 0.619048), (8, 0.619048), (9, 0.619048), (10, 0.619048)], 'F1_Score': [(1, 0.436508), (2, 0.436508), (3, 0.436508), (4, 0.436508), (5, 0.436508), (6, 0.436508), (7, 0.436508), (8, 0.436508), (9, 0.436508), (10, 0.436508)]}
FL_Test | INFO flwr 2024-02-26 20:20:35,732 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-26 20:20:35,732 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-27 01:00:18,450 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:00:18,465 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:00:18,465 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:00:18,465 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:01:08,480 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:01:08,480 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:01:08,480 | server.py:104 | FL starting
FL_Test | INFO flwr 2024-02-27 01:01:55,150 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:01:55,155 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:01:55,155 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:01:55,155 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:02:03,593 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:02:03,593 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:02:03,593 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:02:17,591 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,595 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,596 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,608 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,609 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,616 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,618 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,635 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,636 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,645 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,646 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,663 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,663 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,673 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,674 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,686 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,687 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,692 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,693 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,707 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,708 | server.py:222 | fit_round 6: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,712 | server.py:236 | fit_round 6 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,713 | server.py:173 | evaluate_round 6: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,728 | server.py:187 | evaluate_round 6 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,729 | server.py:222 | fit_round 7: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,735 | server.py:236 | fit_round 7 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,735 | server.py:173 | evaluate_round 7: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,746 | server.py:187 | evaluate_round 7 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,747 | server.py:222 | fit_round 8: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,751 | server.py:236 | fit_round 8 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,752 | server.py:173 | evaluate_round 8: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,766 | server.py:187 | evaluate_round 8 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,766 | server.py:222 | fit_round 9: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,772 | server.py:236 | fit_round 9 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,772 | server.py:173 | evaluate_round 9: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,787 | server.py:187 | evaluate_round 9 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,788 | server.py:222 | fit_round 10: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,793 | server.py:236 | fit_round 10 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 01:02:17,793 | server.py:173 | evaluate_round 10: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:02:17,806 | server.py:187 | evaluate_round 10 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 01:02:17,806 | server.py:153 | FL finished in 14.212998534000235
FL_Test | INFO flwr 2024-02-27 01:02:17,807 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117), (3, 20.596372604370117), (4, 20.596372604370117), (5, 20.596372604370117), (6, 20.596372604370117), (7, 20.596372604370117), (8, 20.596372604370117), (9, 20.596372604370117), (10, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-27 01:02:17,807 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-02-27 01:02:17,807 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571), (3, 0.428571), (4, 0.428571), (5, 0.428571), (6, 0.428571), (7, 0.428571), (8, 0.428571), (9, 0.428571), (10, 0.428571)], 'Precision': [(1, 0.52381), (2, 0.52381), (3, 0.52381), (4, 0.52381), (5, 0.52381), (6, 0.52381), (7, 0.52381), (8, 0.52381), (9, 0.52381), (10, 0.52381)], 'Recall': [(1, 0.619048), (2, 0.619048), (3, 0.619048), (4, 0.619048), (5, 0.619048), (6, 0.619048), (7, 0.619048), (8, 0.619048), (9, 0.619048), (10, 0.619048)], 'F1_Score': [(1, 0.436508), (2, 0.436508), (3, 0.436508), (4, 0.436508), (5, 0.436508), (6, 0.436508), (7, 0.436508), (8, 0.436508), (9, 0.436508), (10, 0.436508)]}
FL_Test | INFO flwr 2024-02-27 01:02:17,807 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-27 01:02:17,807 | app.py:230 | app_fit: metrics_centralized {}
