FL_Test | INFO flwr 2024-02-25 19:17:03,785 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 09:48:30,479 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:48:39,640 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:48:39,640 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 09:48:39,640 | server.py:104 | FL starting
FL_Test | INFO flwr 2024-02-26 09:48:52,523 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 09:48:52,529 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 09:48:52,529 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 09:48:52,529 | server.py:276 | Requesting initial parameters from one random client
FL_Test | DEBUG flwr 2024-02-26 09:49:13,700 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:49:13,714 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:49:13,715 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:49:13,731 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:49:13,732 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:49:13,745 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:49:13,746 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:49:13,761 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-26 09:49:13,761 | server.py:153 | FL finished in 34.121450387000095
FL_Test | INFO flwr 2024-02-26 09:49:13,761 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-26 09:49:13,761 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-02-26 09:49:13,761 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571)], 'Precision': [(1, 0.809524), (2, 0.809524)], 'Recall': [(1, 0.428571), (2, 0.428571)], 'F1_Score': [(1, 0.380952), (2, 0.380952)]}
FL_Test | INFO flwr 2024-02-26 09:49:13,761 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-26 09:49:13,762 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-26 09:50:33,882 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 09:50:33,888 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 09:50:33,888 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 09:50:33,888 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:50:42,600 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:50:42,600 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 09:50:42,600 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 09:50:55,346 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:50:55,357 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:50:55,359 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:50:55,379 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:50:55,379 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:50:55,388 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:50:55,391 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:50:55,406 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-26 09:50:55,406 | server.py:153 | FL finished in 12.805701256000248
FL_Test | INFO flwr 2024-02-26 09:50:55,406 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-26 09:50:55,406 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-02-26 09:50:55,406 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571)], 'Precision': [(1, 0.809524), (2, 0.809524)], 'Recall': [(1, 0.428571), (2, 0.428571)], 'F1_Score': [(1, 0.380952), (2, 0.380952)]}
FL_Test | INFO flwr 2024-02-26 09:50:55,406 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-26 09:50:55,406 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-26 09:52:08,309 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 09:52:08,314 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 09:52:08,314 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 09:52:08,314 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:52:17,085 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:52:17,085 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 09:52:17,085 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 09:52:28,093 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:52:28,105 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:52:28,106 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:52:28,124 | server.py:187 | evaluate_round 1 received 0 results and 3 failures
FL_Test | INFO flwr 2024-02-26 09:54:47,896 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 09:54:47,903 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 09:54:47,903 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 09:54:47,903 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:54:55,814 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:54:55,814 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 09:54:55,814 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 09:55:08,742 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:55:08,755 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:55:08,757 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:55:08,773 | server.py:187 | evaluate_round 1 received 0 results and 3 failures
FL_Test | INFO flwr 2024-02-26 09:57:59,585 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 09:57:59,591 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 09:57:59,592 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 09:57:59,592 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:58:08,133 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 09:58:08,133 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 09:58:08,133 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 09:58:24,874 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:58:24,884 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:58:24,886 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:58:24,899 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:58:24,900 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:58:24,912 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 09:58:24,913 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 09:58:24,931 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-26 09:58:24,931 | server.py:153 | FL finished in 16.797310328000094
FL_Test | INFO flwr 2024-02-26 09:58:24,931 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-26 09:58:24,931 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-02-26 09:58:24,931 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571)], 'Precision': [(1, 0.809524), (2, 0.809524)], 'Recall': [(1, 0.428571), (2, 0.428571)], 'F1_Score': [(1, 0.380952), (2, 0.380952)]}
FL_Test | INFO flwr 2024-02-26 09:58:24,931 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-26 09:58:24,931 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-26 20:16:06,312 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 20:16:06,321 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 20:16:06,321 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 20:16:06,321 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 20:16:11,961 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 20:16:11,962 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 20:16:11,962 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 20:16:22,543 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:16:22,724 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:16:22,726 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:16:22,744 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:16:22,745 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:16:22,940 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:16:22,943 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-26 20:16:22,963 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-26 20:16:22,963 | server.py:153 | FL finished in 11.001341855999954
FL_Test | INFO flwr 2024-02-26 20:16:22,964 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-26 20:16:22,964 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-02-26 20:16:22,964 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571)], 'Precision': [(1, 0.809524), (2, 0.809524)], 'Recall': [(1, 0.428571), (2, 0.428571)], 'F1_Score': [(1, 0.380952), (2, 0.380952)]}
FL_Test | INFO flwr 2024-02-26 20:16:22,964 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-26 20:16:22,964 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-26 20:18:18,429 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-26 20:18:18,441 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-26 20:18:18,441 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-26 20:18:18,441 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 20:18:26,417 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-26 20:18:26,418 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-26 20:18:26,418 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-26 20:18:39,987 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-02-26 20:18:40,006 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:18:40,008 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-02-26 20:18:40,033 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:18:40,034 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-02-26 20:18:40,238 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL_Test | DEBUG flwr 2024-02-26 20:18:40,240 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL_Test | DEBUG flwr 2024-02-26 20:18:40,250 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL_Test | INFO flwr 2024-02-26 20:18:40,250 | server.py:153 | FL finished in 13.832560136000211
FL_Test | INFO flwr 2024-02-26 20:18:40,250 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-26 20:18:40,251 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-02-26 20:18:40,251 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571)], 'Precision': [(1, 0.809524), (2, 0.809524)], 'Recall': [(1, 0.428571), (2, 0.428571)], 'F1_Score': [(1, 0.380952), (2, 0.380952)]}
FL_Test | INFO flwr 2024-02-26 20:18:40,261 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-26 20:18:40,261 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-27 00:47:07,708 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 00:47:07,723 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 00:47:07,723 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 00:47:07,723 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 00:47:16,019 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 00:47:16,019 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 00:47:16,020 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 00:47:38,983 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 00:47:38,999 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 00:47:39,001 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 00:47:39,019 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 00:47:39,019 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 00:47:39,221 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-02-27 00:47:39,223 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 00:47:39,238 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 00:47:39,238 | server.py:153 | FL finished in 23.218515816000036
FL_Test | INFO flwr 2024-02-27 00:47:39,238 | app.py:226 | app_fit: losses_distributed [(1, 20.596372604370117), (2, 20.596372604370117)]
FL_Test | INFO flwr 2024-02-27 00:47:39,238 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-02-27 00:47:39,238 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.428571), (2, 0.428571)], 'Precision': [(1, 0.809524), (2, 0.809524)], 'Recall': [(1, 0.428571), (2, 0.428571)], 'F1_Score': [(1, 0.380952), (2, 0.380952)]}
FL_Test | INFO flwr 2024-02-27 00:47:39,238 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-02-27 00:47:39,239 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-02-27 00:51:22,905 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 00:51:22,912 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 00:51:22,912 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 00:51:22,912 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 00:51:35,098 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 00:51:35,098 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 00:51:35,098 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 00:51:49,549 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 00:51:49,723 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 00:55:44,496 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 00:55:44,502 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 00:55:44,503 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 00:55:44,503 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 00:55:53,210 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 00:55:53,210 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 00:55:53,210 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 00:56:12,314 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 00:56:12,481 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 01:03:50,864 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:03:50,870 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:03:50,870 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:03:50,870 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:03:58,884 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:03:58,884 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:03:58,884 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:04:14,728 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:04:14,864 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 01:06:13,169 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:06:13,176 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:06:13,176 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:06:13,176 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:06:20,590 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:06:20,591 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:06:20,591 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:06:35,956 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:06:36,112 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 01:11:51,465 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:11:51,470 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:11:51,476 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:11:51,476 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:12:21,757 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:12:21,757 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:12:21,757 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:12:37,833 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:12:37,977 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | INFO flwr 2024-02-27 01:15:21,012 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:15:21,018 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:15:21,023 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:15:21,023 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:15:31,404 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:15:31,404 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:15:31,404 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:15:46,433 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:15:46,442 | server.py:236 | fit_round 1 received 1 results and 2 failures
FL_Test | DEBUG flwr 2024-02-27 01:16:26,057 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:16:26,067 | server.py:187 | evaluate_round 1 received 1 results and 2 failures
FL_Test | INFO flwr 2024-02-27 01:17:20,838 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:17:20,845 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:17:20,846 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:17:20,846 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:17:30,762 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:17:30,762 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:17:30,762 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:17:44,973 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:17:44,979 | server.py:236 | fit_round 1 received 1 results and 2 failures
FL_Test | INFO flwr 2024-02-27 01:18:14,411 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=1, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:18:14,416 | app.py:176 | Flower ECE: gRPC server running (1 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:18:14,417 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:18:14,417 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:18:23,893 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:18:23,894 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-02-27 01:18:23,894 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-02-27 01:18:41,775 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-02-27 01:18:41,785 | server.py:236 | fit_round 1 received 1 results and 2 failures
FL_Test | INFO flwr 2024-02-27 01:22:18,001 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=1, round_timeout=None)
FL_Test | INFO flwr 2024-02-27 01:22:18,007 | app.py:176 | Flower ECE: gRPC server running (1 rounds), SSL is disabled
FL_Test | INFO flwr 2024-02-27 01:22:18,008 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-02-27 01:22:18,008 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:22:25,292 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-02-27 01:22:25,292 | server.py:91 | Evaluating initial parameters
